UserID,UserBg,PerformanceName,Question,Answer
1046,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,2
1046,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1047,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1047,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1047,Arts,Perf_12,The interpreter is able to involve the public,4
1047,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1047,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,2
1047,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1048,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1048,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1048,Arts,Perf_12,The interpreter is able to involve the public,1
1048,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1048,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1048,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1049,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1049,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1049,Arts,Perf_12,The interpreter is able to involve the public,5
1049,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1049,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1049,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1050,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1050,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1050,Arts,Perf_12,The interpreter is able to involve the public,5
1050,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1050,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1050,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1051,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1051,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1051,Arts,Perf_12,The interpreter is able to involve the public,4
1051,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1051,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1051,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1052,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1052,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1052,Arts,Perf_12,The interpreter is able to involve the public,4
1052,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1052,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1052,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1053,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1053,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1053,Arts,Perf_12,The interpreter is able to involve the public,5
1053,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1053,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1053,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,1
1054,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1054,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1054,Arts,Perf_12,The interpreter is able to involve the public,4
1054,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1054,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1054,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
993,Arts,Perf_13,The choreography links well with the music and the rhythm,4
993,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,3
993,Arts,Perf_13,The interpreter is able to involve the public,4
993,Arts,Perf_13,The intepreter makes a satisfying use of the space,3
993,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,3
993,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,5
994,Arts,Perf_13,The choreography links well with the music and the rhythm,5
994,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,5
994,Arts,Perf_13,The interpreter is able to involve the public,5
994,Arts,Perf_13,The intepreter makes a satisfying use of the space,5
994,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,5
994,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,5
995,Arts,Perf_13,The choreography links well with the music and the rhythm,4
995,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,4
995,Arts,Perf_13,The interpreter is able to involve the public,5
995,Arts,Perf_13,The intepreter makes a satisfying use of the space,4
995,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,4
995,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,4
996,Arts,Perf_13,The choreography links well with the music and the rhythm,4
996,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,4
996,Arts,Perf_13,The interpreter is able to involve the public,4
996,Arts,Perf_13,The intepreter makes a satisfying use of the space,3
996,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,3
996,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,3
997,Arts,Perf_13,The choreography links well with the music and the rhythm,5
997,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,5
997,Arts,Perf_13,The interpreter is able to involve the public,5
997,Arts,Perf_13,The intepreter makes a satisfying use of the space,3
997,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,4
997,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,5
998,Arts,Perf_13,The choreography links well with the music and the rhythm,3
998,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,4
998,Arts,Perf_13,The interpreter is able to involve the public,4
998,Arts,Perf_13,The intepreter makes a satisfying use of the space,3
998,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,4
998,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,5
999,Arts,Perf_13,The choreography links well with the music and the rhythm,5
999,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,4
999,Arts,Perf_13,The interpreter is able to involve the public,5
999,Arts,Perf_13,The intepreter makes a satisfying use of the space,3
999,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,5
999,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,5
1000,Arts,Perf_13,The choreography links well with the music and the rhythm,5
1000,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,5
1000,Arts,Perf_13,The interpreter is able to involve the public,5
1000,Arts,Perf_13,The intepreter makes a satisfying use of the space,5
1000,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,5
1000,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,5
1001,Arts,Perf_13,The choreography links well with the music and the rhythm,3
1001,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,4
1001,Arts,Perf_13,The interpreter is able to involve the public,3
1001,Arts,Perf_13,The intepreter makes a satisfying use of the space,3
1001,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,3
1001,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,4
1002,Arts,Perf_13,The choreography links well with the music and the rhythm,5
1002,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,5
1002,Arts,Perf_13,The interpreter is able to involve the public,5
1002,Arts,Perf_13,The intepreter makes a satisfying use of the space,5
1002,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,5
1002,Arts,Perf_13,A human dancer would be able to easily reproduce the choreography,5
1003,Arts,Perf_13,The choreography links well with the music and the rhythm,1
1003,Arts,Perf_13,The transition between one pose and the next are smooth and not forced,1
1003,Arts,Perf_13,The interpreter is able to involve the public,1
1003,Arts,Perf_13,The intepreter makes a satisfying use of the space,1
1003,Arts,Perf_13,The movements performed during the choreography are so natural that resemble human ones,1
